year,city,crime_major_category,crime_detail,latitude,longitude,occurance_time,clear_status,incident_address,notes
2024,Charlotte,Miscellaneous,Weapon Law Violations,35.35326,-80.8198,2024/02/15 00:00:00,Open,5900 HUCKS RD,Location Type Description: Outdoors; Place Type Description: Open Area; Place Detail Description: Other - Open Area
2024,Charlotte,Miscellaneous,Trespass Of Real Property,35.10747,-80.88145,2024/02/15 00:00:00,Cleared by Arrest,9500 SOUTH BV,Location Type Description: Outdoors; Place Type Description: Commercial Place; Place Detail Description: Light Rail/Trolley
2024,Charlotte,Miscellaneous,Motor Vehicle Theft,35.27796,-80.7896,2024/02/14 00:00:00,Open,1900 PROSPECT DR,Location Type Description: Outdoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Simple Assault,0.0,0.0,2024/02/15 00:00:00,Cleared by Arrest,12100 SAVANNAH GARDEN DR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Trespass Of Real Property,35.21049,-80.86055,2024/02/15 00:00:00,Open,100 W TREMONT AV,Location Type Description: Parking Deck; Place Type Description: Commercial Place; Place Detail Description: Other - Commercial Place
2024,Charlotte,Miscellaneous,Drug/Narcotic Violations,35.31265,-80.74313,2024/02/15 00:00:00,Open,9300 N TRYON ST,Location Type Description: Outdoors; Place Type Description: Open Area; Place Detail Description: Street/Highway
2024,Charlotte,Miscellaneous,Intimidation,35.22524,-80.83476,2024/02/15 00:00:00,Open,400 N DAVIDSON ST,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Murder,35.22496,-80.9044,2024/02/15 00:00:00,Open,3800 WILKINSON BV,Location Type Description: Parking Lot; Place Type Description: Retail; Place Detail Description: Gas Station
2024,Charlotte,Miscellaneous,Motor Vehicle Theft,35.36269,-80.85716,2024/02/14 00:00:00,Open,20300 LOBO LN,Location Type Description: Parking Lot; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Damage/Vandalism Of Property,35.21784,-80.81453,2024/02/14 00:00:00,Open,2200 E INDEPENDENCE BV,Location Type Description: Outdoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Missing Person,35.17707,-80.72084,2024/02/14 00:00:00,Open,3200 CROSS WINDS RD,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Drug/Narcotic Violations,35.23721,-80.74896,2024/02/14 00:00:00,Open,2600 CLOVER HILL LN,Location Type Description: Outdoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Damage/Vandalism Of Property,35.14888,-80.90191,2024/02/14 00:00:00,Open,7600 LADY LIBERTY LN,Location Type Description: Outdoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Driving Under The Influence,35.22757,-80.86702,2024/02/14 00:00:00,Open,1500 FREEDOM DR,Location Type Description: Other; Place Type Description: Open Area; Place Detail Description: Street/Highway
2024,Charlotte,Miscellaneous,Simple Assault,35.22608,-80.77676,2024/02/14 00:00:00,Open,2300 EASTWAY DR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Simple Assault,35.19282,-80.75916,2024/02/14 00:00:00,Open,6800 FARMINGDALE DR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,All Other Thefts,35.31635,-80.71878,2024/02/14 00:00:00,Open,1500 THOMAS COMBS DR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,All Other Offenses,35.121,-80.77011,2024/02/14 00:00:00,Open,7100 COLLETON PL,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Stolen Property Offenses,35.34428,-80.7569,2024/02/14 00:00:00,Open,11000 TAVERNAY PY,Location Type Description: Outdoors; Place Type Description: Commercial Place; Place Detail Description: Other - Commercial Place
2024,Charlotte,Miscellaneous,All Other Thefts,35.22902,-80.77134,2024/02/14 00:00:00,Open,3300 MAGNOLIA HILL DR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Missing Person,35.03352,-80.81606,2024/02/14 00:00:00,Open,9200 AUTUMN APPLAUSE DR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Motor Vehicle Theft,35.0801,-80.8434,2024/02/12 00:00:00,Open,6700 PORTERFIELD RD,Location Type Description: Outdoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Simple Assault,35.25033,-80.89093,2024/02/14 00:00:00,Open,900 DAVENPORT ST,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Burglary/B&E,35.08476,-80.98394,2024/02/14 00:00:00,Open,13900 CASTLE NOOK DR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Drug/Narcotic Violations,35.12087,-80.8783,2024/02/14 00:00:00,Open,8000 WATERFORD LAKES DR,Location Type Description: Parking Lot; Place Type Description: Open Area; Place Detail Description: Street/Highway
2024,Charlotte,Miscellaneous,Shoplifting,35.2613,-80.77463,2024/02/14 00:00:00,Open,5400 N TRYON ST,Location Type Description: Indoors; Place Type Description: Retail; Place Detail Description: Other - Retail
2024,Charlotte,Miscellaneous,Theft From Motor Vehicle,35.1839,-80.91944,2024/02/09 00:00:00,Open,4100 SOUTH STREAM BV,Location Type Description: Outdoors; Place Type Description: Commercial Place; Place Detail Description: Hotel/Motel
2024,Charlotte,Miscellaneous,All Other Thefts,35.20009,-80.76529,2024/02/14 00:00:00,Open,5000 ALBEMARLE RD,Location Type Description: Parking Lot; Place Type Description: Open Area; Place Detail Description: Other - Open Area
2024,Charlotte,Miscellaneous,Theft From Motor Vehicle,35.15546,-80.83211,2024/02/14 00:00:00,Open,6400 CARNEGIE BV,Location Type Description: Parking Lot; Place Type Description: Commercial Place; Place Detail Description: Restaurant/Diner/Coffee Shop
2024,Charlotte,Miscellaneous,Theft From Building,35.22488,-80.72571,2024/02/14 00:00:00,Open,7000 E W T HARRIS BV,Location Type Description: Indoors; Place Type Description: Retail; Place Detail Description: Convenience Store
2024,Charlotte,Miscellaneous,Damage/Vandalism Of Property,35.2641,-80.91808,2024/02/14 00:00:00,Open,100 PARK FAIRFAX DR,Location Type Description: Outdoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Robbery,35.21457,-80.85457,2024/02/14 00:00:00,Open,1500 SOUTH BV,Location Type Description: Indoors; Place Type Description: Retail; Place Detail Description: Convenience Store
2024,Charlotte,Miscellaneous,Robbery,35.23813,-80.73727,2024/02/14 00:00:00,Open,5700 E W T HARRIS BV,Location Type Description: Indoors; Place Type Description: Commercial Place; Place Detail Description: Other - Commercial Place
2024,Charlotte,Miscellaneous,Simple Assault,35.23985,-80.88578,2024/02/14 00:00:00,Open,3100 FREEDOM DR,Location Type Description: Parking Lot; Place Type Description: Open Area; Place Detail Description: Street/Highway
2024,Charlotte,Miscellaneous,Theft From Motor Vehicle,35.22784,-80.83974,2024/02/14 00:00:00,Open,200 E 6TH ST,Location Type Description: Parking Deck; Place Type Description: Public/Non-Residential; Place Detail Description: Other - Public/Non-Residential
2024,Charlotte,Miscellaneous,Shoplifting,35.31868,-80.95,2024/02/14 00:00:00,Open,10100 BELLHAVEN BV,Location Type Description: Indoors; Place Type Description: Retail; Place Detail Description: Convenience Store
2024,Charlotte,Miscellaneous,Aggravated Assault,35.30925,-80.82732,2024/02/14 00:00:00,Open,4500 GARVIN DR,Location Type Description: Outdoors; Place Type Description: Open Area; Place Detail Description: Street/Highway
2024,Charlotte,Miscellaneous,All Other Offenses,35.22313,-80.94606,2024/02/14 00:00:00,Cleared by Arrest,5500 JOSH BIRMINGHAM PY,Location Type Description: Indoors; Place Type Description: Public/Non-Residential; Place Detail Description: Air/Bus/Train Terminal
2024,Charlotte,Miscellaneous,Drug/Narcotic Violations,35.21402,-80.78992,2024/02/14 00:00:00,Open,1500 BRIAR CREEK RD,Location Type Description: Outdoors; Place Type Description: Open Area; Place Detail Description: Street/Highway
2024,Charlotte,Miscellaneous,Damage/Vandalism Of Property,35.29773,-80.71189,2024/02/14 00:00:00,Open,11100 AMHERST GLEN DR,Location Type Description: Outdoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Burglary/B&E,35.36479,-80.78301,2024/02/14 00:00:00,Open,12400 MCGRATH DR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Damage/Vandalism Of Property,35.30068,-80.72787,2024/02/14 00:00:00,Open,1400 SUTHER RD,Location Type Description: Other; Place Type Description: Public/Non-Residential; Place Detail Description: Church/Synagogue/Temple
2024,Charlotte,Miscellaneous,Simple Assault,35.17331,-80.86494,2024/02/14 00:00:00,Open,4300 DARWIN CR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Simple Assault,35.23348,-80.89698,2024/02/14 00:00:00,Open,2100 HEYWOOD AV,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Other Unlisted Non-Criminal,35.23624,-80.70702,2024/02/14 00:00:00,Open,5100 TINKER FIELD RD,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,All Other Offenses,35.22428,-80.8911,2024/02/14 00:00:00,Open,3200 WILKINSON BV,Location Type Description: Outdoors; Place Type Description: Retail; Place Detail Description: Grocery Store/Supermarket
2024,Charlotte,Miscellaneous,Shoplifting,35.14354,-80.92923,2024/02/05 00:00:00,Open,8100 S TRYON ST,Location Type Description: Indoors; Place Type Description: Retail; Place Detail Description: Other - Retail
2024,Charlotte,Miscellaneous,Shoplifting,35.14354,-80.92923,2024/02/03 00:00:00,Open,8100 S TRYON ST,Location Type Description: Indoors; Place Type Description: Retail; Place Detail Description: Other - Retail
2024,Charlotte,Miscellaneous,Motor Vehicle Theft,35.32773,-80.86921,2024/02/04 00:00:00,Open,7100 BEATTIES FORD RD,Location Type Description: Outdoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,Other Unlisted Non-Criminal,35.29564,-80.79799,2024/02/14 00:00:00,Open,2400 W SUGAR CREEK RD,Location Type Description: Indoors; Place Type Description: Commercial Place; Place Detail Description: Restaurant/Diner/Coffee Shop
2024,Charlotte,Miscellaneous,All Other Offenses,35.20613,-80.79514,2024/02/14 00:00:00,Open,2700 E INDEPENDENCE BV,Location Type Description: Outdoors; Place Type Description: Open Area; Place Detail Description: Street/Highway
2024,Charlotte,Miscellaneous,Theft From Motor Vehicle,0.0,0.0,2024/02/14 00:00:00,Open,5400 NEW FASHION WAY,Location Type Description: Outdoors; Place Type Description: Retail; Place Detail Description: Shopping Mall
2024,Charlotte,Miscellaneous,Damage/Vandalism Of Property,35.27337,-80.7752,2024/02/14 00:00:00,Open,6400 HEATHERBROOKE AV,Location Type Description: Outdoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,False Pretenses/Swindle,35.30327,-80.92966,2024/02/10 00:00:00,Open,8200 WESTBOURNE DR,Location Type Description: Other; Place Type Description: Public/Non-Residential; Place Detail Description: Other - Public/Non-Residential
2024,Charlotte,Miscellaneous,Shoplifting,35.13728,-80.8921,2024/02/14 00:00:00,Open,8900 NATIONS FORD RD,Location Type Description: Indoors; Place Type Description: Retail; Place Detail Description: Convenience Store
2024,Charlotte,Miscellaneous,Credit Card/Teller Fraud,35.37101,-80.77625,2024/02/08 00:00:00,Open,3800 THOMAS RIDGE DR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Private Residence
2024,Charlotte,Miscellaneous,All Other Thefts,35.31715,-80.78021,2024/02/14 00:00:00,Open,8100 OLD MALLARD CREEK RD,Location Type Description: Indoors; Place Type Description: Commercial Place; Place Detail Description: Fitness Center
2024,Charlotte,Miscellaneous,Theft From Motor Vehicle,35.19384,-80.79444,2024/02/14 00:00:00,Open,1200 N WENDOVER RD,Location Type Description: Parking Lot; Place Type Description: Commercial Place; Place Detail Description: Other - Commercial Place
2024,Charlotte,Miscellaneous,Damage/Vandalism Of Property,35.23533,-80.74407,2024/02/14 00:00:00,Open,6100 CALLE LUMINA WY,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,All Other Offenses,35.27534,-80.79349,2024/02/14 00:00:00,Open,1100 W SUGAR CREEK RD,Location Type Description: Parking Lot; Place Type Description: Retail; Place Detail Description: Gas Station
2024,Charlotte,Miscellaneous,All Other Offenses,35.07555,-80.85483,2024/02/14 00:00:00,Open,7500 ROBIN CREST RD,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Other - Residential
2024,Charlotte,Miscellaneous,Other Unlisted Non-Criminal,35.36854,-80.73324,2024/02/14 00:00:00,Open,8200 CHESTHUNT PLACE DR,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Other - Residential
2024,Charlotte,Miscellaneous,All Other Offenses,35.2907,-80.757,2024/02/14 00:00:00,Open,7600 N TRYON ST,Location Type Description: Outdoors; Place Type Description: Open Area; Place Detail Description: Other - Open Area
2024,Charlotte,Miscellaneous,All Other Thefts,35.14813,-80.89164,2024/02/14 00:00:00,Open,800 HIGH MEADOW LN,Location Type Description: Outdoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Theft From Building,35.20343,-80.75557,2023/02/14 00:00:00,Open,5500 ALBEMARLE RD,Location Type Description: Indoors; Place Type Description: Residential; Place Detail Description: Apartment/Duplex Private Res
2024,Charlotte,Miscellaneous,Robbery,0.0,0.0,2024/02/14 00:00:00,Open,4400 SHARON RD 750,Location Type Description: Indoors; Place Type Description: Retail; Place Detail Description: Shopping Mall
2024,Charlotte,Miscellaneous,Drug/Narcotic Violations,35.13546,-80.8533,2024/02/14 00:00:00,Open,7200 PARK RD,Location Type Description: Outdoors; Place Type Description: Public/Non-Residential; Place Detail Description: Other - Public/Non-Residential
